BillID,BillIntroducedDate,BillNumber,BillNumberOfPages,BillTitle,BillType,BillURL,DaysUntilRoyalAssent,FirstEventChamber,FirstEventDate,FirstEventId,FirstEventMeetingnumber,LastEventDate,PDFURL,ParliamentNumber,PrimeMinisterName,PrimeMinisterParty,SessionNumber,SponsorGender,SponsorParty,SponsorTitle,StatuteChapter,StatuteYear
10066,2001-02-15T16:20:25,C-9,24.0,An Act to amend the Canada Elections Act and the Electoral Boundaries Readjustment Act,House Government Bill,http://parl.ca/DocumentViewer/en/2331015?Language=E,119,HOC,2001-02-15,3836888,14,2001-06-14,http://parl.ca/Content/Bills/371/Government/C-9/c-9_1/c-9_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Leader of the Government in the House of Commons,21,2001
8139986,2016-03-24T10:10:18,C-10,8.0,An Act to amend the Air Canada Public Participation Act and to provide for certain other measures,House Government Bill,http://parl.ca/DocumentViewer/en/8168931?Language=E,90,HOC,2016-03-24,8844859,35,2016-06-22,http://parl.ca/Content/Bills/421/Government/C-10/C-10_1/C-10_1.PDF,42,Justin Trudeau,Liberal,1,M,Liberal,Minister of Transport,8,2016
6277291,2013-11-05T10:05:33,C-10,6.0,An Act to amend the Criminal Code (trafficking in contraband tobacco),House Government Bill,http://parl.ca/DocumentViewer/en/6283578?Language=E,366,HOC,2013-11-05,8123555,14,2014-11-06,http://parl.ca/Content/Bills/412/Government/C-10/C-10_1/C-10_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Justice,23,2014
5120829,2011-09-20T10:07:16,C-10,152.0,"An Act to enact the Justice for Victims of Terrorism Act and to amend the State Immunity Act, the Criminal Code, the Controlled Drugs and Substances Act, the Corrections and Conditional Release Act, the Youth Criminal Justice Act, the Immigration and Refugee Protection Act and other Acts",House Government Bill,http://parl.ca/DocumentViewer/en/5124131?Language=E,175,HOC,2011-09-20,4258456,16,2012-03-13,http://parl.ca/Content/Bills/411/Government/C-10/C-10_1/C-10_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Justice,1,2012
3636372,2009-02-06T12:10:02,C-10,551.0,"An Act to implement certain provisions of the budget tabled in Parliament on January 27, 2009 and related fiscal measures",House Government Bill,http://parl.ca/DocumentViewer/en/3656090?Language=E,34,HOC,2009-02-06,3832397,10,2009-03-12,http://parl.ca/Content/Bills/402/Government/C-10/C-10_1/C-10_1.PDF,40,Stephen Harper,Conservative,2,M,Conservative,Minister of Finance,2,2009
1395895,2004-10-08T13:04:17,C-10,54.0,An Act to amend the Criminal Code (mental disorder) and to make consequential amendments to other Acts,House Government Bill,http://parl.ca/DocumentViewer/en/2333848?Language=E,223,HOC,2004-10-08,3837240,5,2005-05-19,http://parl.ca/Content/Bills/381/Government/C-10/C-10_1/C-10_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Justice,22,2005
10082,2001-02-20T16:23:32,C-10,34.0,An Act respecting the national marine conservation areas of Canada,House Government Bill,http://parl.ca/DocumentViewer/en/2330870?Language=E,478,HOC,2001-02-20,3836269,17,2002-06-13,http://parl.ca/Content/Bills/371/Government/C-10/c-10_1/c-10_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Minister of Canadian Heritage,18,2002
884116,2002-10-10T00:00:00,C-10,28.0,An Act to amend the Criminal Code (firearms) and the Firearms Act,House Government Bill,http://parl.ca/DocumentViewer/en/2336764?Language=E,215,SEN,2002-10-10,3487339,7,2003-05-13,http://parl.ca/Content/Bills/372/Government/C-10A/c-10a_3/c-10a_3.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Minister of Justice,8,2003
8164424,2016-03-24T10:11:52,C-11,12.0,An Act to amend the Copyright Act (access to copyrighted works or other subject-matter for persons with perceptual disabilities),House Government Bill,http://parl.ca/DocumentViewer/en/8168942?Language=E,90,HOC,2016-03-24,8844860,35,2016-06-22,http://parl.ca/Content/Bills/421/Government/C-11/C-11_1/C-11_1.PDF,42,Justin Trudeau,Liberal,1,M,Liberal,"Minister of Innovation, Science and Economic Development",4,2016
5134851,2011-09-29T10:09:53,C-11,76.0,An Act to amend the Copyright Act,House Government Bill,http://parl.ca/DocumentViewer/en/5144516?Language=E,274,HOC,2011-09-29,4312651,23,2012-06-29,http://parl.ca/Content/Bills/411/Government/C-11/C-11_1/C-11_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Industry and Minister of State (Agriculture),20,2012
3654475,2009-02-09T15:12:43,C-11,54.0,An Act to promote safety and security with respect to human pathogens and toxins,House Government Bill,http://parl.ca/DocumentViewer/en/3658282?Language=E,134,HOC,2009-02-09,3841213,11,2009-06-23,http://parl.ca/Content/Bills/402/Government/C-11/C-11_1/C-11_1.PDF,40,Stephen Harper,Conservative,2,F,Conservative,Minister of Health,24,2009
4383517,2010-03-30T10:08:19,C-11,24.0,An Act to amend the Immigration and Refugee Protection Act and the Federal Courts Act,House Government Bill,http://parl.ca/DocumentViewer/en/4393137?Language=E,91,HOC,2010-03-30,3838777,20,2010-06-29,http://parl.ca/Content/Bills/403/Government/C-11/C-11_1/C-11_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,"Minister of Citizenship, Immigration and Multiculturalism",8,2010
3085467,2007-10-29T15:08:39,C-11,10.0,An Act to give effect to the Nunavik Inuit Land Claims Agreement and to make a consequential amendment to another Act,House Government Bill,http://parl.ca/DocumentViewer/en/3087547?Language=E,108,HOC,2007-10-29,3838346,10,2008-02-14,http://parl.ca/Content/Bills/392/Government/C-11/C-11_3/C-11_3.PDF,39,Stephen Harper,Conservative,2,M,Conservative,Minister of Indian Affairs and Northern Development,2,2008
2172053,2006-05-04T10:08:26,C-11,59.0,An Act to amend the Canada Transportation Act and the Railway Safety Act and to make consequential amendments to other Acts,House Government Bill,http://parl.ca/DocumentViewer/en/3075378?Language=E,414,HOC,2006-05-04,3833449,16,2007-06-22,http://parl.ca/Content/Bills/391/Government/C-11/C-11_1/C-11_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,"Minister of Transport, Infrastructure and Communities",19,2007
1395901,2004-10-08T13:04:54,C-11,34.0,"An Act to establish a procedure for the disclosure of wrongdoings in the public sector, including the protection of persons who disclose the wrongdoings",House Government Bill,http://parl.ca/DocumentViewer/en/2331696?Language=E,413,HOC,2004-10-08,3837241,5,2005-11-25,http://parl.ca/Content/Bills/381/Government/C-11/c-11_1/C-11_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,President of the Treasury Board,46,2005
1188237,2004-02-12T10:17:28,C-11,12.0,An Act to give effect to the Westbank First Nation Self-Government Agreement,House Government Bill,http://parl.ca/DocumentViewer/en/2331556?Language=E,84,HOC,2004-02-12,3839988,9,2004-05-06,http://parl.ca/Content/Bills/373/Government/C-11/c-11_1/c-11_1.pdf,37,Paul Martin,Liberal,3,M,Liberal,Minister of Indian Affairs and Northern Development,17,2004
514780,2002-10-09T16:26:07,C-11,6.0,An Act to amend the Copyright Act,House Government Bill,http://parl.ca/DocumentViewer/en/2331342?Language=E,64,HOC,2002-10-09,3839844,8,2002-12-12,http://parl.ca/Content/Bills/372/Government/C-11/c-11_3/c-11_3.pdf,37,Jean Chrétien,Liberal,2,F,Liberal,Minister of Canadian Heritage,26,2002
10095,2001-02-21T16:27:50,C-11,142.0,"An Act respecting immigration to Canada and the granting of refugee protection to persons who are displaced, persecuted or in danger",House Government Bill,http://parl.ca/DocumentViewer/en/2330874?Language=E,253,HOC,2001-02-21,3832728,18,2001-11-01,http://parl.ca/Content/Bills/371/Government/C-11/c-11_1/c-11_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Minister of Citizenship and Immigration,27,2001
6286620,2013-11-08T12:14:21,C-12,6.0,An Act to amend the Corrections and Conditional Release Act,House Government Bill,http://parl.ca/DocumentViewer/en/6297141?Language=E,587,HOC,2013-11-08,8151638,17,2015-06-18,http://parl.ca/Content/Bills/412/Government/C-12/C-12_1/C-12_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Public Safety and Emergency Preparedness,30,2015
3671249,2009-02-12T00:00:00,C-12,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2009",House Government Bill,http://parl.ca/DocumentViewer/en/5076767?Language=E,14,SEN,2009-02-12,3487657,10,2009-02-26,http://parl.ca/Content/Bills/402/Government/C-12/C-12_3/C-12_3.PDF,40,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,1,2009
3085471,2007-10-29T15:09:58,C-12,98.0,"An Act to amend the Bankruptcy and Insolvency Act, the Companies' Creditors Arrangement Act, the Wage Earner Protection Program Act and chapter 47 of the Statutes of Canada, 2005",House Government Bill,http://parl.ca/DocumentViewer/en/3087549?Language=E,46,HOC,2007-10-29,3838347,10,2007-12-14,http://parl.ca/Content/Bills/392/Government/C-12/C-12_3/C-12_3.PDF,39,Stephen Harper,Conservative,2,M,Conservative,Minister of Labour,36,2007
2179189,2006-05-08T15:04:54,C-12,16.0,An Act to provide for emergency management and to amend and repeal certain Acts,House Government Bill,http://parl.ca/DocumentViewer/en/2333901?Language=E,410,HOC,2006-05-08,3840242,18,2007-06-22,http://parl.ca/Content/Bills/391/Government/C-12/C-12_1/C-12_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Minister of Public Safety,15,2007
1395913,2004-10-08T13:05:41,C-12,38.0,An Act to prevent the introduction and spread of communicable diseases,House Government Bill,http://parl.ca/DocumentViewer/en/2333859?Language=E,217,HOC,2004-10-08,3837242,5,2005-05-13,http://parl.ca/Content/Bills/381/Government/C-12/C-12_1/C-12_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Health,20,2005
514785,2002-10-09T12:30:48,C-12,21.0,An Act to promote physical activity and sport,House Government Bill,http://parl.ca/DocumentViewer/en/2331344?Language=E,161,HOC,2002-10-09,3839825,8,2003-03-19,http://parl.ca/Content/Bills/372/Government/C-12/c-12_3/c-12_3.pdf,37,Jean Chrétien,Liberal,2,F,Liberal,Minister of Canadian Heritage,2,2003
10003,2001-02-21T16:29:33,C-12,88.0,An Act to amend the Judges Act and to amend another Act in consequence,House Government Bill,http://parl.ca/DocumentViewer/en/2330878?Language=E,113,HOC,2001-02-21,3832729,18,2001-06-14,http://parl.ca/Content/Bills/371/Government/C-12/c-12_1/c-12_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Minister of Justice,7,2001
8173019,2016-04-13T15:42:16,C-13,66.0,"An Act to amend the Food and Drugs Act, the Hazardous Products Act, the Radiation Emitting Devices Act, the Canadian Environmental Protection Act, 1999, the Pest Control Products Act and the Canada Consumer Product Safety Act and to make related amendments to another Act",House Government Bill,http://parl.ca/DocumentViewer/en/8182102?Language=E,243,HOC,2016-04-13,8857290,38,2016-12-12,http://parl.ca/Content/Bills/421/Government/C-13/C-13_1/C-13_1.PDF,42,Justin Trudeau,Liberal,1,F,Liberal,Minister of International Trade,9,2016
6301394,2013-11-20T15:05:46,C-13,70.0,"An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act",House Government Bill,http://parl.ca/DocumentViewer/en/6311444?Language=E,384,HOC,2013-11-20,8144160,20,2014-12-09,http://parl.ca/Content/Bills/412/Government/C-13/C-13_1/C-13_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Justice,31,2014
5145722,2011-10-04T10:05:59,C-13,658.0,"An Act to implement certain provisions of the 2011 budget as updated on June 6, 2011 and other measures",House Government Bill,http://parl.ca/DocumentViewer/en/5155334?Language=E,72,HOC,2011-10-04,4347311,26,2011-12-15,http://parl.ca/Content/Bills/411/Government/C-13/C-13_1/C-13_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Finance,24,2011
4414890,2010-04-12T15:07:21,C-13,6.0,An Act to amend the Employment Insurance Act,House Government Bill,http://parl.ca/DocumentViewer/en/4416296?Language=E,78,HOC,2010-04-12,3832547,23,2010-06-29,http://parl.ca/Content/Bills/403/Government/C-13/C-13_1/C-13_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Minister of Human Resources and Skills Development,9,2010
3085474,2007-10-29T15:11:59,C-13,26.0,"An Act to amend the Criminal Code (criminal procedure, language of the accused, sentencing and other amendments)",House Government Bill,http://parl.ca/DocumentViewer/en/3087556?Language=E,213,HOC,2007-10-29,3838348,10,2008-05-29,http://parl.ca/Content/Bills/392/Government/C-13/C-13_3/C-13_3.PDF,39,Stephen Harper,Conservative,2,M,Conservative,Minister of Justice,18,2008
2184887,2006-05-11T10:04:08,C-13,198.0,"An Act to implement certain provisions of the budget tabled in Parliament on May 2, 2006",House Government Bill,http://parl.ca/DocumentViewer/en/2333915?Language=E,42,HOC,2006-05-11,3833476,21,2006-06-22,http://parl.ca/Content/Bills/391/Government/C-13/C-13_1/C-13_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Minister of Finance,4,2006
1401216,2004-10-15T12:12:34,C-13,40.0,"An Act to amend the Criminal Code, the DNA Identification Act and the National Defence Act",House Government Bill,http://parl.ca/DocumentViewer/en/2333864?Language=E,216,HOC,2004-10-15,3837993,9,2005-05-19,http://parl.ca/Content/Bills/381/Government/C-13/C-13_1/C-13_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Justice,25,2005
1189085,2004-02-12T00:00:00,C-13,13.0,An Act to amend the Criminal Code (capital markets fraud and evidence-gathering),House Government Bill,http://parl.ca/DocumentViewer/en/2331561?Language=E,46,SEN,2004-02-12,3487486,7,2004-03-29,http://parl.ca/Content/Bills/373/Government/C-13/c-13_3/c-13_3.pdf,37,Paul Martin,Liberal,3,M,Liberal,Minister of Justice,3,2004
10100,2001-02-23T16:32:13,C-13,52.0,An Act to amend the Excise Tax Act,House Government Bill,http://parl.ca/DocumentViewer/en/2330881?Language=E,111,HOC,2001-02-23,3832738,20,2001-06-14,http://parl.ca/Content/Bills/371/Government/C-13/c-13_1/C-13_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister of Finance,15,2001
8177165,2016-04-14T10:06:07,C-14,18.0,An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying),House Government Bill,http://parl.ca/DocumentViewer/en/8183660?Language=E,64,HOC,2016-04-14,8863193,39,2016-06-17,http://parl.ca/Content/Bills/421/Government/C-14/C-14_1/C-14_1.PDF,42,Justin Trudeau,Liberal,1,F,Liberal,Minister of Justice,3,2016
6319560,2013-11-25T15:10:15,C-14,30.0,An Act to amend the Criminal Code and the National Defence Act (mental disorder),House Government Bill,http://parl.ca/DocumentViewer/en/6323682?Language=E,137,HOC,2013-11-25,8153160,23,2014-04-11,http://parl.ca/Content/Bills/412/Government/C-14/C-14_3/C-14_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Justice,6,2014
3686623,2009-02-26T10:04:25,C-14,16.0,An Act to amend the Criminal Code (organized crime and protection of justice system participants),House Government Bill,http://parl.ca/DocumentViewer/en/3697305?Language=E,117,HOC,2009-02-26,3839293,19,2009-06-23,http://parl.ca/Content/Bills/402/Government/C-14/C-14_1/C-14_1.PDF,40,Stephen Harper,Conservative,2,M,Conservative,Minister of Justice,22,2009
4420060,2010-04-15T10:03:19,C-14,40.0,An Act to amend the Electricity and Gas Inspection Act and the Weights and Measures Act,House Government Bill,http://parl.ca/DocumentViewer/en/4429817?Language=E,342,HOC,2010-04-15,3832552,26,2011-03-23,http://parl.ca/Content/Bills/403/Government/C-14/C-14_1/C-14_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Minister of Industry,3,2011
2195400,2006-05-15T15:09:00,C-14,6.0,An Act to amend the Citizenship Act (adoption),House Government Bill,http://parl.ca/DocumentViewer/en/2334073?Language=E,403,HOC,2006-05-15,3835083,23,2007-06-22,http://parl.ca/Content/Bills/391/Government/C-14/C-14_1/C-14_1.PDF,39,Stephen Harper,Conservative,1,F,Conservative,Minister of Citizenship and Immigration,24,2007
1406315,2004-10-19T10:04:16,C-14,74.0,"An Act to give effect to a land claims and self-government agreement among the Tlicho, the Government of the Northwest Territories and the Government of Canada, to make related amendments to the Mackenzie Valley Resource Management Act and to make consequential amendments to other Acts",House Government Bill,http://parl.ca/DocumentViewer/en/2333870?Language=E,119,HOC,2004-10-19,3829988,11,2005-02-15,http://parl.ca/Content/Bills/381/Government/C-14/C-14_1/C-14_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Indian Affairs and Northern Development,1,2005
516235,2002-10-10T13:15:40,C-14,20.0,"An Act providing for controls on the export, import or transit across Canada of rough diamonds and for a certification scheme for their export in order to meet Canada's obligations under the Kimberley Process",House Government Bill,http://parl.ca/DocumentViewer/en/2331349?Language=E,63,HOC,2002-10-10,3833062,9,2002-12-12,http://parl.ca/Content/Bills/372/Government/C-14/c-14_1/c-14_1.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Minister of Natural Resources,25,2002
1189092,2004-02-12T00:00:00,C-14,16.0,An Act to amend the Criminal Code and other Acts,House Government Bill,http://parl.ca/DocumentViewer/en/2331563?Language=E,70,SEN,2004-02-12,3487487,7,2004-04-22,http://parl.ca/Content/Bills/373/Government/C-14/c-14_3/c-14_3.pdf,37,Paul Martin,Liberal,3,M,Liberal,Minister of Justice,12,2004
